id,target,classificação
953,0,Planeta Deserto
3554,0,Planeta Deserto
7859,1,Planeta Vulcânico
8432,0,Planeta Deserto
7827,0,Planeta Deserto
11072,0,Planeta Deserto
11523,0,Planeta Deserto
3886,4,Planeta Gelado
12946,0,Planeta Deserto
7854,0,Planeta Deserto
13944,1,Planeta Vulcânico
12359,0,Planeta Deserto
14203,2,Planeta Oceânico
12715,0,Planeta Deserto
7241,0,Planeta Deserto
11862,0,Planeta Deserto
1145,0,Planeta Deserto
9479,0,Planeta Deserto
11061,0,Planeta Deserto
10600,0,Planeta Deserto
1197,1,Planeta Vulcânico
1906,0,Planeta Deserto
13429,0,Planeta Deserto
14672,0,Planeta Deserto
4107,2,Planeta Oceânico
5967,2,Planeta Oceânico
14655,0,Planeta Deserto
7309,0,Planeta Deserto
6282,0,Planeta Deserto
2730,1,Planeta Vulcânico
7643,0,Planeta Deserto
14346,0,Planeta Deserto
6435,0,Planeta Deserto
10364,4,Planeta Gelado
14805,0,Planeta Deserto
4795,0,Planeta Deserto
11336,0,Planeta Deserto
4445,3,Planeta Florestal
7780,2,Planeta Oceânico
5325,0,Planeta Deserto
11497,0,Planeta Deserto
4868,4,Planeta Gelado
495,0,Planeta Deserto
10744,0,Planeta Deserto
14969,0,Planeta Deserto
4048,0,Planeta Deserto
8652,4,Planeta Gelado
14556,3,Planeta Florestal
2215,0,Planeta Deserto
10505,1,Planeta Vulcânico
10690,1,Planeta Vulcânico
3217,2,Planeta Oceânico
3531,4,Planeta Gelado
10885,0,Planeta Deserto
1262,0,Planeta Deserto
6803,0,Planeta Deserto
4708,0,Planeta Deserto
13682,0,Planeta Deserto
1424,4,Planeta Gelado
9134,0,Planeta Deserto
12163,0,Planeta Deserto
7154,0,Planeta Deserto
5704,0,Planeta Deserto
10471,0,Planeta Deserto
11946,0,Planeta Deserto
6776,2,Planeta Oceânico
11370,0,Planeta Deserto
14679,0,Planeta Deserto
10510,0,Planeta Deserto
8531,2,Planeta Oceânico
10475,2,Planeta Oceânico
12619,2,Planeta Oceânico
11133,0,Planeta Deserto
6883,4,Planeta Gelado
7020,0,Planeta Deserto
4675,0,Planeta Deserto
9813,3,Planeta Florestal
4046,0,Planeta Deserto
12466,0,Planeta Deserto
14627,2,Planeta Oceânico
6985,0,Planeta Deserto
10869,0,Planeta Deserto
6338,0,Planeta Deserto
8184,4,Planeta Gelado
4966,0,Planeta Deserto
3559,1,Planeta Vulcânico
6967,0,Planeta Deserto
4962,2,Planeta Oceânico
3338,1,Planeta Vulcânico
7031,0,Planeta Deserto
12201,0,Planeta Deserto
13071,0,Planeta Deserto
11327,0,Planeta Deserto
4918,0,Planeta Deserto
12394,0,Planeta Deserto
11088,0,Planeta Deserto
12372,0,Planeta Deserto
14309,0,Planeta Deserto
2319,4,Planeta Gelado
7748,4,Planeta Gelado
6307,4,Planeta Gelado
5857,0,Planeta Deserto
6,0,Planeta Deserto
3397,0,Planeta Deserto
7494,1,Planeta Vulcânico
10487,0,Planeta Deserto
7307,0,Planeta Deserto
4244,0,Planeta Deserto
9835,4,Planeta Gelado
516,0,Planeta Deserto
7804,0,Planeta Deserto
8888,0,Planeta Deserto
8983,0,Planeta Deserto
5821,0,Planeta Deserto
9328,3,Planeta Florestal
6937,0,Planeta Deserto
10329,0,Planeta Deserto
5414,2,Planeta Oceânico
10027,2,Planeta Oceânico
3091,0,Planeta Deserto
14755,0,Planeta Deserto
4654,0,Planeta Deserto
9645,2,Planeta Oceânico
13981,0,Planeta Deserto
455,2,Planeta Oceânico
14132,0,Planeta Deserto
14864,2,Planeta Oceânico
14793,0,Planeta Deserto
11528,0,Planeta Deserto
1847,0,Planeta Deserto
5130,0,Planeta Deserto
5150,0,Planeta Deserto
10094,1,Planeta Vulcânico
4789,4,Planeta Gelado
3056,0,Planeta Deserto
11851,0,Planeta Deserto
4547,0,Planeta Deserto
10970,0,Planeta Deserto
5638,2,Planeta Oceânico
9146,3,Planeta Florestal
8604,0,Planeta Deserto
5534,4,Planeta Gelado
6793,0,Planeta Deserto
2279,0,Planeta Deserto
5294,0,Planeta Deserto
14262,0,Planeta Deserto
834,0,Planeta Deserto
5687,0,Planeta Deserto
2834,4,Planeta Gelado
4341,0,Planeta Deserto
8767,2,Planeta Oceânico
9319,0,Planeta Deserto
11812,0,Planeta Deserto
2057,4,Planeta Gelado
10114,0,Planeta Deserto
13799,0,Planeta Deserto
14291,0,Planeta Deserto
9084,1,Planeta Vulcânico
6335,2,Planeta Oceânico
2955,0,Planeta Deserto
7619,3,Planeta Florestal
4927,0,Planeta Deserto
8181,2,Planeta Oceânico
8304,1,Planeta Vulcânico
8274,0,Planeta Deserto
13437,2,Planeta Oceânico
11290,0,Planeta Deserto
3673,0,Planeta Deserto
9241,0,Planeta Deserto
9606,0,Planeta Deserto
7381,0,Planeta Deserto
13048,0,Planeta Deserto
1416,4,Planeta Gelado
4540,4,Planeta Gelado
879,1,Planeta Vulcânico
6008,4,Planeta Gelado
1307,0,Planeta Deserto
10143,0,Planeta Deserto
640,0,Planeta Deserto
5632,1,Planeta Vulcânico
2405,0,Planeta Deserto
9984,1,Planeta Vulcânico
2294,0,Planeta Deserto
6438,0,Planeta Deserto
8264,4,Planeta Gelado
11247,3,Planeta Florestal
1100,0,Planeta Deserto
6458,0,Planeta Deserto
6693,0,Planeta Deserto
817,4,Planeta Gelado
2965,2,Planeta Oceânico
6118,0,Planeta Deserto
13196,4,Planeta Gelado
427,0,Planeta Deserto
6011,0,Planeta Deserto
13140,0,Planeta Deserto
12314,4,Planeta Gelado
5423,0,Planeta Deserto
5422,1,Planeta Vulcânico
2130,0,Planeta Deserto
11427,3,Planeta Florestal
8435,0,Planeta Deserto
5345,1,Planeta Vulcânico
4982,2,Planeta Oceânico
8535,2,Planeta Oceânico
14104,0,Planeta Deserto
11814,4,Planeta Gelado
7967,0,Planeta Deserto
6023,2,Planeta Oceânico
10441,0,Planeta Deserto
6411,0,Planeta Deserto
13840,0,Planeta Deserto
790,0,Planeta Deserto
4175,1,Planeta Vulcânico
421,0,Planeta Deserto
1057,2,Planeta Oceânico
13304,2,Planeta Oceânico
9975,0,Planeta Deserto
503,0,Planeta Deserto
10089,2,Planeta Oceânico
8281,0,Planeta Deserto
526,0,Planeta Deserto
33,0,Planeta Deserto
14123,0,Planeta Deserto
11058,0,Planeta Deserto
14215,0,Planeta Deserto
2328,0,Planeta Deserto
2873,1,Planeta Vulcânico
5803,0,Planeta Deserto
6910,0,Planeta Deserto
8853,4,Planeta Gelado
6534,4,Planeta Gelado
3826,4,Planeta Gelado
4331,0,Planeta Deserto
13439,4,Planeta Gelado
1177,4,Planeta Gelado
9219,0,Planeta Deserto
371,0,Planeta Deserto
3020,1,Planeta Vulcânico
9462,0,Planeta Deserto
14072,0,Planeta Deserto
9070,1,Planeta Vulcânico
10984,0,Planeta Deserto
12854,0,Planeta Deserto
194,0,Planeta Deserto
110,0,Planeta Deserto
12534,0,Planeta Deserto
1252,4,Planeta Gelado
14902,0,Planeta Deserto
5706,0,Planeta Deserto
2689,0,Planeta Deserto
7295,0,Planeta Deserto
9200,0,Planeta Deserto
11785,0,Planeta Deserto
13166,0,Planeta Deserto
11798,1,Planeta Vulcânico
1129,4,Planeta Gelado
1935,0,Planeta Deserto
4829,2,Planeta Oceânico
2188,2,Planeta Oceânico
786,4,Planeta Gelado
8774,0,Planeta Deserto
9599,0,Planeta Deserto
6387,0,Planeta Deserto
9312,0,Planeta Deserto
636,2,Planeta Oceânico
3587,1,Planeta Vulcânico
13537,0,Planeta Deserto
12273,3,Planeta Florestal
9907,0,Planeta Deserto
1682,1,Planeta Vulcânico
10543,1,Planeta Vulcânico
3305,0,Planeta Deserto
9517,4,Planeta Gelado
6535,4,Planeta Gelado
9943,4,Planeta Gelado
8687,4,Planeta Gelado
13915,0,Planeta Deserto
8844,4,Planeta Gelado
7995,0,Planeta Deserto
14249,0,Planeta Deserto
2525,0,Planeta Deserto
1780,0,Planeta Deserto
4870,1,Planeta Vulcânico
13005,0,Planeta Deserto
567,0,Planeta Deserto
7683,0,Planeta Deserto
8699,3,Planeta Florestal
14983,4,Planeta Gelado
39,2,Planeta Oceânico
805,0,Planeta Deserto
6931,1,Planeta Vulcânico
4831,0,Planeta Deserto
13097,0,Planeta Deserto
4375,4,Planeta Gelado
9055,0,Planeta Deserto
5251,0,Planeta Deserto
4284,0,Planeta Deserto
9120,0,Planeta Deserto
9856,0,Planeta Deserto
3445,4,Planeta Gelado
10232,0,Planeta Deserto
14071,1,Planeta Vulcânico
1196,0,Planeta Deserto
4154,0,Planeta Deserto
11233,3,Planeta Florestal
9916,0,Planeta Deserto
12279,0,Planeta Deserto
9226,0,Planeta Deserto
1464,3,Planeta Florestal
7694,0,Planeta Deserto
11059,0,Planeta Deserto
12528,3,Planeta Florestal
13154,4,Planeta Gelado
6592,0,Planeta Deserto
3110,1,Planeta Vulcânico
6821,0,Planeta Deserto
1915,0,Planeta Deserto
1674,2,Planeta Oceânico
12745,2,Planeta Oceânico
1337,0,Planeta Deserto
7650,2,Planeta Oceânico
2096,1,Planeta Vulcânico
5775,0,Planeta Deserto
4125,0,Planeta Deserto
4994,0,Planeta Deserto
3321,0,Planeta Deserto
7840,0,Planeta Deserto
12660,1,Planeta Vulcânico
6792,0,Planeta Deserto
14102,2,Planeta Oceânico
12432,1,Planeta Vulcânico
2251,0,Planeta Deserto
1031,0,Planeta Deserto
4878,0,Planeta Deserto
10286,0,Planeta Deserto
967,0,Planeta Deserto
13019,0,Planeta Deserto
3493,4,Planeta Gelado
1298,1,Planeta Vulcânico
9848,0,Planeta Deserto
2192,1,Planeta Vulcânico
2498,4,Planeta Gelado
12409,1,Planeta Vulcânico
11287,0,Planeta Deserto
13818,3,Planeta Florestal
2022,3,Planeta Florestal
8786,2,Planeta Oceânico
4097,4,Planeta Gelado
1853,0,Planeta Deserto
12429,1,Planeta Vulcânico
7786,0,Planeta Deserto
6042,2,Planeta Oceânico
40,1,Planeta Vulcânico
12974,1,Planeta Vulcânico
2450,4,Planeta Gelado
3486,0,Planeta Deserto
3364,0,Planeta Deserto
14489,0,Planeta Deserto
12523,4,Planeta Gelado
6909,4,Planeta Gelado
12156,1,Planeta Vulcânico
11453,0,Planeta Deserto
7875,1,Planeta Vulcânico
5701,0,Planeta Deserto
8407,1,Planeta Vulcânico
2050,0,Planeta Deserto
6962,1,Planeta Vulcânico
3106,1,Planeta Vulcânico
13069,0,Planeta Deserto
14721,1,Planeta Vulcânico
11090,1,Planeta Vulcânico
7561,0,Planeta Deserto
13728,1,Planeta Vulcânico
7311,3,Planeta Florestal
11503,0,Planeta Deserto
10072,2,Planeta Oceânico
8586,1,Planeta Vulcânico
6971,2,Planeta Oceânico
11581,0,Planeta Deserto
1643,0,Planeta Deserto
2750,0,Planeta Deserto
13062,4,Planeta Gelado
9135,2,Planeta Oceânico
10905,1,Planeta Vulcânico
9420,0,Planeta Deserto
4117,0,Planeta Deserto
4818,0,Planeta Deserto
413,0,Planeta Deserto
6400,0,Planeta Deserto
6228,0,Planeta Deserto
13260,0,Planeta Deserto
1829,0,Planeta Deserto
11266,4,Planeta Gelado
5785,2,Planeta Oceânico
7530,4,Planeta Gelado
11042,1,Planeta Vulcânico
14372,0,Planeta Deserto
10526,0,Planeta Deserto
7737,0,Planeta Deserto
4006,0,Planeta Deserto
14047,2,Planeta Oceânico
13221,2,Planeta Oceânico
12225,0,Planeta Deserto
1263,0,Planeta Deserto
1818,0,Planeta Deserto
1765,0,Planeta Deserto
726,0,Planeta Deserto
5200,0,Planeta Deserto
10454,0,Planeta Deserto
9803,1,Planeta Vulcânico
10872,4,Planeta Gelado
2558,4,Planeta Gelado
11328,0,Planeta Deserto
3956,1,Planeta Vulcânico
2576,0,Planeta Deserto
11897,3,Planeta Florestal
6407,0,Planeta Deserto
2080,0,Planeta Deserto
12673,0,Planeta Deserto
10349,0,Planeta Deserto
8563,0,Planeta Deserto
5779,0,Planeta Deserto
11694,1,Planeta Vulcânico
2432,1,Planeta Vulcânico
7320,1,Planeta Vulcânico
2160,3,Planeta Florestal
8450,0,Planeta Deserto
8984,1,Planeta Vulcânico
14560,0,Planeta Deserto
350,1,Planeta Vulcânico
2734,4,Planeta Gelado
2374,0,Planeta Deserto
12527,0,Planeta Deserto
9117,2,Planeta Oceânico
2594,0,Planeta Deserto
9960,0,Planeta Deserto
3324,0,Planeta Deserto
12236,1,Planeta Vulcânico
5893,3,Planeta Florestal
8662,0,Planeta Deserto
9929,2,Planeta Oceânico
1025,0,Planeta Deserto
4271,0,Planeta Deserto
6248,0,Planeta Deserto
9317,1,Planeta Vulcânico
13150,3,Planeta Florestal
5399,1,Planeta Vulcânico
3682,0,Planeta Deserto
5439,1,Planeta Vulcânico
9798,0,Planeta Deserto
12984,0,Planeta Deserto
8023,1,Planeta Vulcânico
7841,0,Planeta Deserto
9264,2,Planeta Oceânico
8637,0,Planeta Deserto
12039,0,Planeta Deserto
2357,2,Planeta Oceânico
4088,1,Planeta Vulcânico
4115,2,Planeta Oceânico
1288,0,Planeta Deserto
2984,0,Planeta Deserto
7129,0,Planeta Deserto
4712,0,Planeta Deserto
14927,0,Planeta Deserto
3691,0,Planeta Deserto
10285,2,Planeta Oceânico
12113,0,Planeta Deserto
13517,1,Planeta Vulcânico
8461,0,Planeta Deserto
2941,1,Planeta Vulcânico
6696,0,Planeta Deserto
10788,0,Planeta Deserto
3327,0,Planeta Deserto
605,0,Planeta Deserto
4266,0,Planeta Deserto
8174,0,Planeta Deserto
14037,0,Planeta Deserto
11817,0,Planeta Deserto
3100,0,Planeta Deserto
4460,0,Planeta Deserto
9174,4,Planeta Gelado
10181,2,Planeta Oceânico
202,0,Planeta Deserto
7978,4,Planeta Gelado
13953,0,Planeta Deserto
6933,0,Planeta Deserto
4508,0,Planeta Deserto
6672,0,Planeta Deserto
9177,0,Planeta Deserto
6645,0,Planeta Deserto
1812,2,Planeta Oceânico
3821,0,Planeta Deserto
4975,0,Planeta Deserto
8516,0,Planeta Deserto
3307,1,Planeta Vulcânico
7652,2,Planeta Oceânico
1747,0,Planeta Deserto
2427,4,Planeta Gelado
8072,1,Planeta Vulcânico
10633,0,Planeta Deserto
12368,0,Planeta Deserto
651,0,Planeta Deserto
3519,2,Planeta Oceânico
3681,0,Planeta Deserto
10238,0,Planeta Deserto
1897,0,Planeta Deserto
8420,0,Planeta Deserto
3617,2,Planeta Oceânico
2621,0,Planeta Deserto
10758,2,Planeta Oceânico
6408,0,Planeta Deserto
10513,4,Planeta Gelado
11137,0,Planeta Deserto
3993,2,Planeta Oceânico
9389,0,Planeta Deserto
2104,4,Planeta Gelado
4196,0,Planeta Deserto
1702,1,Planeta Vulcânico
13566,3,Planeta Florestal
14839,0,Planeta Deserto
3727,4,Planeta Gelado
6037,0,Planeta Deserto
7373,0,Planeta Deserto
1237,2,Planeta Oceânico
6862,4,Planeta Gelado
14677,0,Planeta Deserto
4235,0,Planeta Deserto
6949,4,Planeta Gelado
5875,1,Planeta Vulcânico
5714,0,Planeta Deserto
1388,0,Planeta Deserto
8026,4,Planeta Gelado
13658,1,Planeta Vulcânico
10382,4,Planeta Gelado
13695,0,Planeta Deserto
9594,0,Planeta Deserto
9719,1,Planeta Vulcânico
1974,0,Planeta Deserto
6853,1,Planeta Vulcânico
7401,1,Planeta Vulcânico
11803,0,Planeta Deserto
14689,1,Planeta Vulcânico
6357,0,Planeta Deserto
9490,2,Planeta Oceânico
6319,0,Planeta Deserto
1413,0,Planeta Deserto
12109,4,Planeta Gelado
14099,3,Planeta Florestal
7829,4,Planeta Gelado
7598,0,Planeta Deserto
10406,0,Planeta Deserto
3650,3,Planeta Florestal
1981,0,Planeta Deserto
5574,1,Planeta Vulcânico
1016,4,Planeta Gelado
9859,0,Planeta Deserto
6442,3,Planeta Florestal
2866,0,Planeta Deserto
7458,0,Planeta Deserto
4024,0,Planeta Deserto
3144,0,Planeta Deserto
4494,2,Planeta Oceânico
7582,0,Planeta Deserto
9819,1,Planeta Vulcânico
13425,0,Planeta Deserto
6242,0,Planeta Deserto
5931,0,Planeta Deserto
1911,0,Planeta Deserto
4063,0,Planeta Deserto
5147,0,Planeta Deserto
6529,2,Planeta Oceânico
7910,0,Planeta Deserto
7014,0,Planeta Deserto
8100,1,Planeta Vulcânico
14673,0,Planeta Deserto
5842,3,Planeta Florestal
13380,1,Planeta Vulcânico
1776,0,Planeta Deserto
5083,0,Planeta Deserto
3074,2,Planeta Oceânico
5963,4,Planeta Gelado
7419,2,Planeta Oceânico
12,0,Planeta Deserto
13826,0,Planeta Deserto
3741,0,Planeta Deserto
8900,4,Planeta Gelado
2470,0,Planeta Deserto
10849,4,Planeta Gelado
6378,2,Planeta Oceânico
3735,2,Planeta Oceânico
8393,0,Planeta Deserto
11930,0,Planeta Deserto
461,0,Planeta Deserto
9323,0,Planeta Deserto
3909,0,Planeta Deserto
13676,0,Planeta Deserto
4162,4,Planeta Gelado
7668,4,Planeta Gelado
2623,2,Planeta Oceânico
14550,0,Planeta Deserto
13645,0,Planeta Deserto
2445,0,Planeta Deserto
14256,0,Planeta Deserto
1732,2,Planeta Oceânico
4786,3,Planeta Florestal
9735,0,Planeta Deserto
4827,0,Planeta Deserto
6748,2,Planeta Oceânico
2360,1,Planeta Vulcânico
10688,0,Planeta Deserto
6948,0,Planeta Deserto
9744,4,Planeta Gelado
9999,4,Planeta Gelado
1603,2,Planeta Oceânico
14937,0,Planeta Deserto
5222,1,Planeta Vulcânico
13957,0,Planeta Deserto
14278,2,Planeta Oceânico
14826,0,Planeta Deserto
7073,0,Planeta Deserto
12259,0,Planeta Deserto
7830,0,Planeta Deserto
13708,0,Planeta Deserto
1013,0,Planeta Deserto
12470,1,Planeta Vulcânico
10162,4,Planeta Gelado
721,0,Planeta Deserto
9232,4,Planeta Gelado
4590,0,Planeta Deserto
2647,0,Planeta Deserto
606,0,Planeta Deserto
3045,2,Planeta Oceânico
11202,1,Planeta Vulcânico
2175,4,Planeta Gelado
624,0,Planeta Deserto
861,0,Planeta Deserto
9675,0,Planeta Deserto
877,1,Planeta Vulcânico
8544,0,Planeta Deserto
6887,1,Planeta Vulcânico
10310,0,Planeta Deserto
3150,1,Planeta Vulcânico
6641,4,Planeta Gelado
13207,0,Planeta Deserto
13980,0,Planeta Deserto
10986,4,Planeta Gelado
13528,0,Planeta Deserto
13305,0,Planeta Deserto
10040,4,Planeta Gelado
11087,4,Planeta Gelado
7142,4,Planeta Gelado
13665,2,Planeta Oceânico
2320,0,Planeta Deserto
9214,0,Planeta Deserto
4847,0,Planeta Deserto
11513,0,Planeta Deserto
9756,0,Planeta Deserto
1781,0,Planeta Deserto
13228,4,Planeta Gelado
13259,4,Planeta Gelado
3456,2,Planeta Oceânico
1810,0,Planeta Deserto
12909,0,Planeta Deserto
12513,1,Planeta Vulcânico
113,0,Planeta Deserto
6450,0,Planeta Deserto
11800,0,Planeta Deserto
1397,3,Planeta Florestal
7260,4,Planeta Gelado
14982,0,Planeta Deserto
4210,0,Planeta Deserto
2098,4,Planeta Gelado
13175,4,Planeta Gelado
14843,3,Planeta Florestal
6912,0,Planeta Deserto
13222,1,Planeta Vulcânico
10579,0,Planeta Deserto
7744,0,Planeta Deserto
14441,2,Planeta Oceânico
13002,3,Planeta Florestal
447,0,Planeta Deserto
9878,0,Planeta Deserto
8078,0,Planeta Deserto
5268,0,Planeta Deserto
13241,4,Planeta Gelado
14971,4,Planeta Gelado
9991,0,Planeta Deserto
5525,0,Planeta Deserto
12791,2,Planeta Oceânico
6293,0,Planeta Deserto
5571,2,Planeta Oceânico
14768,0,Planeta Deserto
9727,0,Planeta Deserto
305,0,Planeta Deserto
13994,4,Planeta Gelado
10980,2,Planeta Oceânico
14573,4,Planeta Gelado
6333,0,Planeta Deserto
9298,0,Planeta Deserto
8766,0,Planeta Deserto
7706,0,Planeta Deserto
1679,1,Planeta Vulcânico
3017,0,Planeta Deserto
1939,0,Planeta Deserto
1560,0,Planeta Deserto
9086,0,Planeta Deserto
3082,0,Planeta Deserto
9893,0,Planeta Deserto
4916,0,Planeta Deserto
12892,3,Planeta Florestal
798,4,Planeta Gelado
10933,0,Planeta Deserto
1353,1,Planeta Vulcânico
6273,0,Planeta Deserto
2465,0,Planeta Deserto
6880,0,Planeta Deserto
1113,0,Planeta Deserto
12536,4,Planeta Gelado
2126,2,Planeta Oceânico
8210,4,Planeta Gelado
12914,0,Planeta Deserto
14886,4,Planeta Gelado
13061,3,Planeta Florestal
14749,1,Planeta Vulcânico
6616,0,Planeta Deserto
1685,0,Planeta Deserto
9633,2,Planeta Oceânico
2673,4,Planeta Gelado
2351,0,Planeta Deserto
9854,2,Planeta Oceânico
11365,3,Planeta Florestal
1012,0,Planeta Deserto
13622,1,Planeta Vulcânico
3760,1,Planeta Vulcânico
3528,0,Planeta Deserto
9406,1,Planeta Vulcânico
252,4,Planeta Gelado
3890,0,Planeta Deserto
2759,0,Planeta Deserto
9664,2,Planeta Oceânico
12962,0,Planeta Deserto
5524,0,Planeta Deserto
285,3,Planeta Florestal
2642,0,Planeta Deserto
13178,2,Planeta Oceânico
1863,0,Planeta Deserto
10041,0,Planeta Deserto
6556,2,Planeta Oceânico
14139,2,Planeta Oceânico
12766,0,Planeta Deserto
2284,0,Planeta Deserto
10491,4,Planeta Gelado
10580,1,Planeta Vulcânico
7314,0,Planeta Deserto
9615,1,Planeta Vulcânico
1115,0,Planeta Deserto
4852,2,Planeta Oceânico
2549,0,Planeta Deserto
8241,2,Planeta Oceânico
1500,0,Planeta Deserto
5720,4,Planeta Gelado
7669,1,Planeta Vulcânico
14415,2,Planeta Oceânico
2275,1,Planeta Vulcânico
870,3,Planeta Florestal
14201,0,Planeta Deserto
2090,0,Planeta Deserto
4192,0,Planeta Deserto
2809,0,Planeta Deserto
8704,0,Planeta Deserto
142,4,Planeta Gelado
7548,1,Planeta Vulcânico
7800,2,Planeta Oceânico
6627,0,Planeta Deserto
7365,0,Planeta Deserto
8193,1,Planeta Vulcânico
11920,0,Planeta Deserto
9336,0,Planeta Deserto
8018,0,Planeta Deserto
2048,3,Planeta Florestal
14233,0,Planeta Deserto
1827,0,Planeta Deserto
8959,0,Planeta Deserto
2812,0,Planeta Deserto
9466,0,Planeta Deserto
6209,0,Planeta Deserto
4084,0,Planeta Deserto
8390,2,Planeta Oceânico
1986,0,Planeta Deserto
13428,0,Planeta Deserto
13232,0,Planeta Deserto
2983,2,Planeta Oceânico
9598,0,Planeta Deserto
12331,0,Planeta Deserto
13041,2,Planeta Oceânico
12387,2,Planeta Oceânico
9668,0,Planeta Deserto
9403,0,Planeta Deserto
2087,0,Planeta Deserto
7,0,Planeta Deserto
13487,2,Planeta Oceânico
11547,0,Planeta Deserto
5335,1,Planeta Vulcânico
3843,1,Planeta Vulcânico
5465,4,Planeta Gelado
10174,0,Planeta Deserto
269,1,Planeta Vulcânico
11536,0,Planeta Deserto
13119,0,Planeta Deserto
5012,0,Planeta Deserto
4798,3,Planeta Florestal
12989,0,Planeta Deserto
8054,2,Planeta Oceânico
677,1,Planeta Vulcânico
7482,1,Planeta Vulcânico
3994,1,Planeta Vulcânico
1896,0,Planeta Deserto
2996,4,Planeta Gelado
583,0,Planeta Deserto
14584,4,Planeta Gelado
5547,0,Planeta Deserto
6859,0,Planeta Deserto
6470,2,Planeta Oceânico
8232,0,Planeta Deserto
8759,2,Planeta Oceânico
10435,4,Planeta Gelado
10230,0,Planeta Deserto
12139,0,Planeta Deserto
11448,0,Planeta Deserto
7832,1,Planeta Vulcânico
13199,1,Planeta Vulcânico
10483,1,Planeta Vulcânico
3857,0,Planeta Deserto
4360,1,Planeta Vulcânico
11695,0,Planeta Deserto
6460,0,Planeta Deserto
11943,0,Planeta Deserto
7497,0,Planeta Deserto
9962,4,Planeta Gelado
1605,0,Planeta Deserto
13118,0,Planeta Deserto
10125,3,Planeta Florestal
4070,0,Planeta Deserto
9368,0,Planeta Deserto
14963,0,Planeta Deserto
1215,2,Planeta Oceânico
3699,0,Planeta Deserto
9554,0,Planeta Deserto
7279,4,Planeta Gelado
14738,2,Planeta Oceânico
5355,0,Planeta Deserto
3808,0,Planeta Deserto
12219,0,Planeta Deserto
3104,0,Planeta Deserto
13857,1,Planeta Vulcânico
5426,2,Planeta Oceânico
8879,0,Planeta Deserto
13932,0,Planeta Deserto
5037,0,Planeta Deserto
8055,0,Planeta Deserto
1866,0,Planeta Deserto
2833,4,Planeta Gelado
13092,1,Planeta Vulcânico
5024,1,Planeta Vulcânico
7788,4,Planeta Gelado
2355,0,Planeta Deserto
9123,4,Planeta Gelado
5082,4,Planeta Gelado
6920,0,Planeta Deserto
13407,4,Planeta Gelado
3524,4,Planeta Gelado
6084,4,Planeta Gelado
9693,0,Planeta Deserto
3249,0,Planeta Deserto
12059,4,Planeta Gelado
11044,0,Planeta Deserto
8230,0,Planeta Deserto
13612,1,Planeta Vulcânico
7230,4,Planeta Gelado
1168,1,Planeta Vulcânico
2049,2,Planeta Oceânico
2676,0,Planeta Deserto
12112,1,Planeta Vulcânico
6465,4,Planeta Gelado
10239,0,Planeta Deserto
4114,1,Planeta Vulcânico
14574,2,Planeta Oceânico
1860,0,Planeta Deserto
10001,2,Planeta Oceânico
6466,0,Planeta Deserto
9098,0,Planeta Deserto
9494,2,Planeta Oceânico
12877,0,Planeta Deserto
9906,0,Planeta Deserto
8887,0,Planeta Deserto
12083,3,Planeta Florestal
3111,0,Planeta Deserto
644,1,Planeta Vulcânico
6986,4,Planeta Gelado
14780,4,Planeta Gelado
13473,0,Planeta Deserto
6343,0,Planeta Deserto
13982,3,Planeta Florestal
7480,2,Planeta Oceânico
3983,1,Planeta Vulcânico
7774,0,Planeta Deserto
6827,0,Planeta Deserto
772,0,Planeta Deserto
12077,0,Planeta Deserto
2863,1,Planeta Vulcânico
4202,1,Planeta Vulcânico
12742,1,Planeta Vulcânico
9147,2,Planeta Oceânico
10643,0,Planeta Deserto
14028,0,Planeta Deserto
6788,4,Planeta Gelado
14562,0,Planeta Deserto
8082,2,Planeta Oceânico
7924,0,Planeta Deserto
13972,0,Planeta Deserto
14197,0,Planeta Deserto
2125,0,Planeta Deserto
8588,1,Planeta Vulcânico
10133,2,Planeta Oceânico
12232,4,Planeta Gelado
9679,2,Planeta Oceânico
6428,0,Planeta Deserto
12604,1,Planeta Vulcânico
2856,4,Planeta Gelado
6108,0,Planeta Deserto
9647,1,Planeta Vulcânico
2146,2,Planeta Oceânico
1188,0,Planeta Deserto
4432,0,Planeta Deserto
11371,2,Planeta Oceânico
11491,0,Planeta Deserto
4317,0,Planeta Deserto
8038,4,Planeta Gelado
8305,2,Planeta Oceânico
7039,0,Planeta Deserto
6659,4,Planeta Gelado
9361,0,Planeta Deserto
2524,0,Planeta Deserto
7049,4,Planeta Gelado
7341,4,Planeta Gelado
7954,0,Planeta Deserto
12486,2,Planeta Oceânico
11366,0,Planeta Deserto
8776,0,Planeta Deserto
4207,2,Planeta Oceânico
6332,1,Planeta Vulcânico
5432,4,Planeta Gelado
10641,0,Planeta Deserto
7011,0,Planeta Deserto
11270,0,Planeta Deserto
4361,1,Planeta Vulcânico
2336,2,Planeta Oceânico
5050,0,Planeta Deserto
6072,0,Planeta Deserto
753,0,Planeta Deserto
14919,1,Planeta Vulcânico
7022,1,Planeta Vulcânico
11651,0,Planeta Deserto
1062,1,Planeta Vulcânico
6720,0,Planeta Deserto
1522,0,Planeta Deserto
3050,1,Planeta Vulcânico
2520,2,Planeta Oceânico
2745,2,Planeta Oceânico
13501,0,Planeta Deserto
2229,0,Planeta Deserto
8136,0,Planeta Deserto
4067,1,Planeta Vulcânico
6434,0,Planeta Deserto
9965,0,Planeta Deserto
